"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pct. of People Who Took Public Transit to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranpt","TimeFrame","GeoVintage","Source","Location"
"Block Group","060590756073","CA","060590756073","=""060590756073""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590756074","CA","060590756074","=""060590756074""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590756075","CA","060590756075","=""060590756075""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590757011","CA","060590757011","=""060590757011""","3.20","2019-2023","2022","Census","California (State)"
"Block Group","060590757012","CA","060590757012","=""060590757012""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590757013","CA","060590757013","=""060590757013""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590757014","CA","060590757014","=""060590757014""","0.79","2019-2023","2022","Census","California (State)"
"Block Group","060590757021","CA","060590757021","=""060590757021""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590757022","CA","060590757022","=""060590757022""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590757023","CA","060590757023","=""060590757023""","1.29","2019-2023","2022","Census","California (State)"
"Block Group","060590757031","CA","060590757031","=""060590757031""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590757032","CA","060590757032","=""060590757032""","9.02","2019-2023","2022","Census","California (State)"
"Block Group","060590757033","CA","060590757033","=""060590757033""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758051","CA","060590758051","=""060590758051""","1.03","2019-2023","2022","Census","California (State)"
"Block Group","060590758052","CA","060590758052","=""060590758052""","2.28","2019-2023","2022","Census","California (State)"
"Block Group","060590758053","CA","060590758053","=""060590758053""","3.87","2019-2023","2022","Census","California (State)"
"Block Group","060590758061","CA","060590758061","=""060590758061""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758062","CA","060590758062","=""060590758062""","0.74","2019-2023","2022","Census","California (State)"
"Block Group","060590758063","CA","060590758063","=""060590758063""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758064","CA","060590758064","=""060590758064""","7.58","2019-2023","2022","Census","California (State)"
"Block Group","060590758065","CA","060590758065","=""060590758065""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758071","CA","060590758071","=""060590758071""","1.41","2019-2023","2022","Census","California (State)"
"Block Group","060590758072","CA","060590758072","=""060590758072""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758073","CA","060590758073","=""060590758073""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758081","CA","060590758081","=""060590758081""","5.57","2019-2023","2022","Census","California (State)"
"Block Group","060590758082","CA","060590758082","=""060590758082""","1.90","2019-2023","2022","Census","California (State)"
"Block Group","060590758091","CA","060590758091","=""060590758091""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758092","CA","060590758092","=""060590758092""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758093","CA","060590758093","=""060590758093""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758101","CA","060590758101","=""060590758101""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758102","CA","060590758102","=""060590758102""","3.80","2019-2023","2022","Census","California (State)"
"Block Group","060590758111","CA","060590758111","=""060590758111""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758112","CA","060590758112","=""060590758112""","2.17","2019-2023","2022","Census","California (State)"
"Block Group","060590758121","CA","060590758121","=""060590758121""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758122","CA","060590758122","=""060590758122""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758123","CA","060590758123","=""060590758123""","1.54","2019-2023","2022","Census","California (State)"
"Block Group","060590758124","CA","060590758124","=""060590758124""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758131","CA","060590758131","=""060590758131""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758132","CA","060590758132","=""060590758132""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758133","CA","060590758133","=""060590758133""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758141","CA","060590758141","=""060590758141""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758142","CA","060590758142","=""060590758142""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758143","CA","060590758143","=""060590758143""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758151","CA","060590758151","=""060590758151""","0.51","2019-2023","2022","Census","California (State)"
"Block Group","060590758152","CA","060590758152","=""060590758152""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758153","CA","060590758153","=""060590758153""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590758161","CA","060590758161","=""060590758161""","1.31","2019-2023","2022","Census","California (State)"
"Block Group","060590758162","CA","060590758162","=""060590758162""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590759011","CA","060590759011","=""060590759011""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590759012","CA","060590759012","=""060590759012""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590759013","CA","060590759013","=""060590759013""","2.12","2019-2023","2022","Census","California (State)"
"Block Group","060590759021","CA","060590759021","=""060590759021""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590759022","CA","060590759022","=""060590759022""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590759023","CA","060590759023","=""060590759023""","13.22","2019-2023","2022","Census","California (State)"
"Block Group","060590759024","CA","060590759024","=""060590759024""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590759025","CA","060590759025","=""060590759025""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590760011","CA","060590760011","=""060590760011""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590760012","CA","060590760012","=""060590760012""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590760013","CA","060590760013","=""060590760013""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590760014","CA","060590760014","=""060590760014""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590760015","CA","060590760015","=""060590760015""","4.34","2019-2023","2022","Census","California (State)"
"Block Group","060590760021","CA","060590760021","=""060590760021""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590761021","CA","060590761021","=""060590761021""","0.55","2019-2023","2022","Census","California (State)"
"Block Group","060590761022","CA","060590761022","=""060590761022""","N/A","2019-2023","2022","Census","California (State)"
"Block Group","060590761023","CA","060590761023","=""060590761023""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590761024","CA","060590761024","=""060590761024""","1.55","2019-2023","2022","Census","California (State)"
"Block Group","060590761031","CA","060590761031","=""060590761031""","2.70","2019-2023","2022","Census","California (State)"
"Block Group","060590761032","CA","060590761032","=""060590761032""","1.48","2019-2023","2022","Census","California (State)"
"Block Group","060590761033","CA","060590761033","=""060590761033""","1.92","2019-2023","2022","Census","California (State)"
"Block Group","060590761034","CA","060590761034","=""060590761034""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590761041","CA","060590761041","=""060590761041""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590761042","CA","060590761042","=""060590761042""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590761043","CA","060590761043","=""060590761043""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590761044","CA","060590761044","=""060590761044""","0.00","2019-2023","2022","Census","California (State)"
"Block Group","060590761051","CA","060590761051","=""060590761051""","7.86","2019-2023","2022","Census","California (State)"
"Block Group","060590761052","CA","060590761052","=""060590761052""","1.40","2019-2023","2022","Census","California (State)"
"Block Group","060590761053","CA","060590761053","=""060590761053""","3.16","2019-2023","2022","Census","California (State)"
"Block Group","060590762011","CA","060590762011","=""060590762011""","2.51","2019-2023","2022","Census","California (State)"
