"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Block Group","360470686002","NY","360470686002","=""360470686002""","10.18","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470688001","NY","360470688001","=""360470688001""","18.53","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470688002","NY","360470688002","=""360470688002""","18.33","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470690001","NY","360470690001","=""360470690001""","7.40","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470690002","NY","360470690002","=""360470690002""","8.96","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470692001","NY","360470692001","=""360470692001""","7.94","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470692002","NY","360470692002","=""360470692002""","6.66","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470696011","NY","360470696011","=""360470696011""","19.58","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470696012","NY","360470696012","=""360470696012""","17.25","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470696021","NY","360470696021","=""360470696021""","11.57","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470696022","NY","360470696022","=""360470696022""","20.47","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470696023","NY","360470696023","=""360470696023""","17.93","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470698001","NY","360470698001","=""360470698001""","4.19","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470698002","NY","360470698002","=""360470698002""","9.58","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470700001","NY","360470700001","=""360470700001""","11.75","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470700002","NY","360470700002","=""360470700002""","8.05","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470702011","NY","360470702011","=""360470702011""","18.79","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470702012","NY","360470702012","=""360470702012""","33.92","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470702013","NY","360470702013","=""360470702013""","25.41","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470702014","NY","360470702014","=""360470702014""","25.56","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470702015","NY","360470702015","=""360470702015""","24.21","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470702020","NY","360470702020","=""360470702020""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470702021","NY","360470702021","=""360470702021""","3.21","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470702030","NY","360470702030","=""360470702030""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470702031","NY","360470702031","=""360470702031""","0.21","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470706000","NY","360470706000","=""360470706000""","0.00","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470706001","NY","360470706001","=""360470706001""","9.83","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470706002","NY","360470706002","=""360470706002""","5.73","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470720001","NY","360470720001","=""360470720001""","15.66","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470722001","NY","360470722001","=""360470722001""","18.57","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470722002","NY","360470722002","=""360470722002""","15.62","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470724001","NY","360470724001","=""360470724001""","10.41","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470724002","NY","360470724002","=""360470724002""","17.60","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470726001","NY","360470726001","=""360470726001""","18.13","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470728001","NY","360470728001","=""360470728001""","14.92","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470728002","NY","360470728002","=""360470728002""","16.40","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470730001","NY","360470730001","=""360470730001""","15.71","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470730002","NY","360470730002","=""360470730002""","20.10","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470732001","NY","360470732001","=""360470732001""","11.99","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470732002","NY","360470732002","=""360470732002""","22.40","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470734001","NY","360470734001","=""360470734001""","32.78","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470734002","NY","360470734002","=""360470734002""","5.02","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470736001","NY","360470736001","=""360470736001""","15.58","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470736002","NY","360470736002","=""360470736002""","13.87","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470736003","NY","360470736003","=""360470736003""","12.42","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470738001","NY","360470738001","=""360470738001""","7.05","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470738002","NY","360470738002","=""360470738002""","16.95","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470738003","NY","360470738003","=""360470738003""","9.33","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470740001","NY","360470740001","=""360470740001""","14.56","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470740002","NY","360470740002","=""360470740002""","5.82","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470742001","NY","360470742001","=""360470742001""","10.24","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470742002","NY","360470742002","=""360470742002""","18.03","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470744001","NY","360470744001","=""360470744001""","5.95","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470744002","NY","360470744002","=""360470744002""","6.06","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470746001","NY","360470746001","=""360470746001""","4.88","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470746002","NY","360470746002","=""360470746002""","9.66","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470748001","NY","360470748001","=""360470748001""","14.34","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470748002","NY","360470748002","=""360470748002""","5.95","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470750001","NY","360470750001","=""360470750001""","11.97","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470750002","NY","360470750002","=""360470750002""","0.52","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470752001","NY","360470752001","=""360470752001""","10.99","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470754001","NY","360470754001","=""360470754001""","10.87","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470754002","NY","360470754002","=""360470754002""","10.97","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470756001","NY","360470756001","=""360470756001""","3.74","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470756002","NY","360470756002","=""360470756002""","7.84","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470758001","NY","360470758001","=""360470758001""","6.21","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470758002","NY","360470758002","=""360470758002""","10.22","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470760001","NY","360470760001","=""360470760001""","5.95","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470760002","NY","360470760002","=""360470760002""","24.31","2021","2010","EPA Smart Location Database","New York (State)"
"Block Group","360470760003","NY","360470760003","=""360470760003""","5.96","2021","2010","EPA Smart Location Database","New York (State)"
